 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
3208	3208	0.251	1.416	2.519	1.000	166.824	331.394	783.272	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	166.323	331.144	783.022	0.501
3209	3209	0.126	0.754	4.172	1.000	619.454	132.007	783.773	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	619.203	131.756	783.523	0.501
3210	3210	0.126	0.754	4.172	1.000	476.175	296.326	783.773	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	475.925	296.075	783.523	0.501
3211	3211	3.395	11.823	0.789	1.000	305.214	573.067	785.072	1.656	0.884	0.544	-9.110	71.010	-97.049	1.874	3.044	1.625	305.093	572.613	783.523	0.501
3212	3212	0.126	0.754	4.172	1.000	345.922	258.753	784.775	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	345.672	258.502	784.525	0.501
3213	3213	1.383	5.830	1.092	1.000	157.829	109.599	786.005	1.107	0.576	0.475	-51.966	-65.660	168.801	1.923	2.332	1.213	157.306	109.212	785.026	0.501
3214	3214	0.126	0.754	4.172	1.000	230.698	283.301	785.276	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	230.448	283.050	785.026	0.501
3215	3215	0.880	4.372	1.049	1.000	414.556	576.871	786.135	1.343	0.494	0.000	0.000	56.599	-90.000	2.718	Infinity	Infinity	414.806	576.621	785.026	0.501
3216	3216	0.126	0.754	4.172	1.000	230.197	283.301	785.777	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	229.947	283.050	785.527	0.501
3217	3217	0.126	0.754	4.172	1.000	321.876	518.758	785.777	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	321.625	518.508	785.527	0.501
3218	3218	0.377	2.026	1.936	1.000	303.841	573.030	786.111	0.647	0.373	0.000	90.000	-35.264	-90.000	1.732	Infinity	Infinity	303.590	572.613	785.527	0.501
3219	3219	0.126	0.754	4.172	1.000	539.799	426.078	786.278	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	539.549	425.828	786.028	0.501
3220	3220	0.126	0.754	4.172	1.000	194.628	430.086	786.278	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	194.378	429.835	786.028	0.501
3221	3221	2.515	8.826	1.040	1.000	322.076	518.182	786.829	1.086	0.845	0.662	41.614	18.969	110.101	1.285	1.641	1.277	321.625	517.506	786.028	0.501
3222	3222	0.251	1.416	2.519	1.000	194.628	429.585	787.029	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	194.378	429.334	786.528	0.501
3223	3223	0.126	0.754	4.172	1.000	194.628	430.587	786.779	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	194.378	430.336	786.528	0.501
3224	3224	0.754	3.576	1.408	1.000	85.249	408.043	787.447	0.647	0.590	0.457	90.000	-9.202E-12	-45.000	1.095	1.414	1.291	85.166	407.292	787.029	0.501
3225	3225	0.251	1.416	2.519	1.000	604.425	128.500	788.031	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	604.174	128.249	787.530	0.501
3226	3226	0.126	0.754	4.172	1.000	402.031	174.589	787.781	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	401.781	174.339	787.530	0.501
3227	3227	1.635	6.730	0.991	1.000	524.731	240.949	788.513	1.159	0.756	0.386	-39.421	56.902	-113.279	1.533	3.001	1.957	524.519	240.467	787.530	0.501
3228	3228	0.377	2.026	1.936	1.000	383.161	357.445	787.948	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	382.744	357.194	787.530	0.501
3229	3229	1.006	4.796	1.037	1.000	346.987	392.388	788.282	1.009	0.716	0.312	-62.966	-43.894	-127.903	1.408	3.238	2.299	346.674	391.761	787.530	0.501
3230	3230	0.126	0.754	4.172	1.000	194.127	429.585	787.781	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	193.877	429.334	787.530	0.501
3231	3231	0.629	3.153	1.426	1.000	389.206	575.869	788.382	0.868	0.501	0.000	0.000	-71.565	90.000	1.732	Infinity	Infinity	388.756	575.619	787.530	0.501
3232	3232	0.251	1.416	2.519	1.000	413.554	576.871	788.031	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	413.303	576.621	787.530	0.501
3233	3233	0.126	0.754	4.172	1.000	604.926	127.999	788.282	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	604.675	127.748	788.031	0.501
3234	3234	3.772	13.153	0.707	1.000	340.579	237.912	789.551	1.244	1.173	0.749	20.256	42.690	-70.510	1.061	1.661	1.566	340.161	237.962	788.031	0.501
3235	3235	0.126	0.754	4.172	1.000	523.768	240.718	788.783	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	523.517	240.467	788.532	0.501
3236	3236	0.251	1.416	2.519	1.000	437.100	577.372	789.033	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	436.849	577.122	788.532	0.501
3237	3237	0.126	0.754	4.172	1.000	388.505	575.869	789.284	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	388.255	575.619	789.033	0.501
3238	3238	0.126	0.754	4.172	1.000	436.599	577.873	789.284	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	436.348	577.623	789.033	0.501
3239	3239	0.126	0.754	4.172	1.000	237.712	318.369	789.785	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	237.462	318.118	789.534	0.501
3240	3240	2.012	7.854	0.945	1.000	381.554	349.460	790.505	1.114	0.765	0.647	-41.993	37.369	47.879	1.455	1.723	1.184	381.241	349.179	790.035	0.668
3241	3241	0.126	0.754	4.172	1.000	237.712	317.868	790.286	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	237.462	317.617	790.035	0.501
3242	3242	4.023	13.623	0.724	1.500	417.436	348.051	791.742	1.936	0.793	0.716	-46.494	-46.646	-170.008	2.440	2.704	1.108	417.311	347.676	791.538	0.668
3243	3243	4.149	14.780	0.603	1.000	437.540	577.038	791.045	1.842	1.121	0.509	-4.423	-14.031	93.728	1.643	3.618	2.202	436.348	576.621	790.035	0.501
3244	3244	1.635	7.017	0.874	1.000	128.114	111.120	791.365	1.153	0.762	0.537	38.910	5.956	26.980	1.513	2.145	1.418	127.748	110.715	790.536	0.501
3245	3245	0.126	0.754	4.172	1.000	634.483	247.731	790.787	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	634.233	247.481	790.536	0.501
3246	3246	0.251	1.416	2.519	1.000	412.552	576.370	791.037	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	412.301	576.120	790.536	0.501
3247	3247	0.126	0.754	4.172	1.000	126.997	110.465	791.789	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	126.746	110.214	791.538	0.501
3248	3248	0.126	0.754	4.172	1.000	381.992	349.429	791.789	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	381.742	349.179	791.538	0.501
3249	3249	0.754	3.484	1.522	1.000	248.900	491.038	792.039	0.647	0.560	0.373	45.000	-0.000	90.000	1.155	1.732	1.500	248.483	490.453	791.538	0.501
3250	3250	0.629	3.059	1.561	1.000	336.604	366.863	793.091	0.661	0.501	0.340	40.391	40.593	-62.729	1.319	1.946	1.475	336.153	366.713	792.540	0.501
3251	3251	0.126	0.754	4.172	1.000	108.461	236.209	793.292	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	108.210	235.959	793.041	0.501
3252	3252	0.126	0.754	4.172	1.000	109.463	236.209	793.292	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	109.212	235.959	793.041	0.501
3253	3253	0.126	0.754	4.172	1.000	225.689	568.355	793.292	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	225.438	568.104	793.041	0.501
3254	3254	0.503	2.543	1.739	1.000	252.491	569.858	793.542	0.560	0.560	0.000	-180.000	0.000	90.000	1.000	Infinity	Infinity	251.990	569.607	793.041	0.501
3255	3255	0.126	0.754	4.172	1.000	192.624	444.614	793.793	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	192.374	444.364	793.542	0.501
3256	3256	0.126	0.754	4.172	1.000	107.459	268.271	794.294	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	107.208	268.021	794.043	0.501
3257	3257	8.675	24.039	0.613	0.000	409.473	277.216	795.746	1.484	1.391	1.220	-31.287	51.942	-118.139	1.067	1.217	1.141	409.295	277.038	794.544	0.668
3258	3258	1.383	6.356	0.842	1.000	318.460	573.547	795.204	1.504	0.552	0.388	29.625	-56.560	81.810	2.722	3.875	1.424	317.617	573.114	794.043	0.501
3259	3259	0.126	0.754	4.172	1.000	213.665	166.574	794.795	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	213.415	166.323	794.544	0.501
3260	3260	0.126	0.754	4.172	1.000	359.449	475.674	795.296	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	359.198	475.424	795.045	0.501
3261	3261	0.503	2.583	1.661	1.000	195.004	243.598	795.922	0.560	0.560	0.280	-45.000	7.282E-6	54.736	1.000	2.000	2.000	194.879	242.972	795.546	0.501
3262	3262	0.629	3.153	1.426	1.000	407.642	576.370	796.498	0.868	0.501	0.000	0.000	-18.435	90.000	1.732	Infinity	Infinity	406.791	576.120	796.047	0.501
3263	3263	1.257	5.868	0.885	1.000	205.549	382.093	798.351	1.292	0.650	0.423	-22.314	72.633	-98.408	1.987	3.055	1.538	205.399	381.742	797.049	0.501
3264	3264	0.126	0.754	4.172	1.000	409.045	576.370	797.299	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	408.794	576.120	797.049	0.501
3265	3265	0.503	2.594	1.638	1.000	458.516	306.972	798.552	0.732	0.396	0.303	45.000	-45.000	1.300E-11	1.848	2.414	1.307	457.890	306.596	798.051	0.501
3266	3266	0.251	1.416	2.519	1.000	299.332	572.863	798.552	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	299.081	572.613	798.051	0.501
3267	3267	7.544	23.194	0.516	1.000	527.792	576.955	800.380	2.596	1.074	0.771	16.221	57.245	-107.378	2.417	3.369	1.394	527.525	576.621	799.554	0.668
3268	3268	0.503	2.543	1.739	1.000	666.044	475.925	799.053	0.560	0.560	0.000	-90.000	0.000	90.000	1.000	Infinity	Infinity	665.794	475.424	798.552	0.501
3269	3269	0.754	3.628	1.348	1.000	254.829	570.108	799.220	0.792	0.590	0.323	-90.000	48.303	-122.312	1.342	2.449	1.826	254.495	569.607	798.552	0.501
3270	3270	0.251	1.416	2.519	1.000	471.416	576.871	798.802	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	470.915	576.621	798.552	0.501
3271	3271	1.132	5.747	0.763	1.000	299.554	572.474	800.417	1.765	0.554	0.333	-61.413	71.197	-170.694	3.187	5.297	1.662	299.081	572.112	799.053	0.501
3272	3272	0.126	0.754	4.172	1.000	127.498	109.964	799.804	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	127.247	109.713	799.554	0.501
3273	3273	0.377	2.026	1.936	1.000	367.464	293.988	799.971	0.647	0.373	0.000	90.000	35.264	-90.000	1.732	Infinity	Infinity	367.214	293.571	799.554	0.501
3274	3274	0.126	0.754	4.172	1.000	299.332	572.863	799.804	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	299.081	572.613	799.554	0.501
3275	3275	0.251	1.416	2.519	1.000	471.166	576.871	800.055	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	470.915	576.621	799.554	0.501
3276	3276	8.047	23.428	0.570	1.500	127.067	108.930	801.761	1.974	1.505	0.775	67.496	-28.006	73.648	1.311	2.549	1.943	126.746	108.210	801.558	0.835
3277	3277	1.635	6.582	1.059	1.000	566.890	400.644	801.076	0.922	0.761	0.595	59.792	-37.610	100.087	1.211	1.550	1.280	566.601	400.278	800.055	0.501
3278	3278	0.126	0.754	4.172	1.000	470.665	576.871	800.806	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	470.414	576.621	800.556	0.501
3279	3279	0.126	0.754	4.172	1.000	122.488	108.461	801.307	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	122.238	108.210	801.057	0.501
3280	3280	0.126	0.754	4.172	1.000	323.879	314.361	801.808	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	323.629	314.110	801.558	0.501
3281	3281	0.126	0.754	4.172	1.000	322.878	314.862	802.309	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	322.627	314.611	802.059	0.501
3282	3282	0.126	0.754	4.172	1.000	123.490	108.461	802.810	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	123.240	108.210	802.560	0.501
3283	3283	0.126	0.754	4.172	1.000	131.506	108.461	802.810	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	131.255	108.210	802.560	0.501
3284	3284	0.126	0.754	4.172	1.000	122.488	111.467	802.810	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	122.238	111.216	802.560	0.501
3285	3285	0.126	0.754	4.172	1.000	131.506	108.962	803.311	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	131.255	108.711	803.061	0.501
3286	3286	0.251	1.416	2.519	1.000	361.953	324.881	803.562	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	361.703	324.631	803.061	0.501
3287	3287	0.126	0.754	4.172	1.000	121.987	109.964	803.812	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	121.737	109.713	803.562	0.501
3288	3288	0.251	1.416	2.519	1.000	122.488	110.465	804.063	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	122.238	110.214	803.562	0.501
3289	3289	0.251	1.416	2.519	1.000	152.546	130.504	804.063	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	152.296	130.253	803.562	0.501
3290	3290	0.251	1.416	2.519	1.000	207.904	389.507	804.313	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	207.403	389.257	804.063	0.501
3291	3291	0.126	0.754	4.172	1.000	122.488	109.964	804.814	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	122.238	109.713	804.564	0.501
3292	3292	0.880	4.093	1.277	1.000	157.842	109.033	805.816	0.847	0.582	0.349	-128.693	-69.059	-118.807	1.454	2.426	1.668	157.306	108.711	805.065	0.501
3293	3293	0.126	0.754	4.172	1.000	122.989	110.465	805.315	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	122.739	110.214	805.065	0.501
3294	3294	0.377	2.078	1.793	1.000	207.654	389.006	805.315	0.915	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	207.403	388.255	805.065	0.501
3295	3295	0.377	2.078	1.793	1.000	121.987	125.494	805.816	0.915	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	121.737	124.742	805.565	0.501
3296	3296	0.126	0.754	4.172	1.000	208.155	389.006	805.816	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	207.904	388.756	805.565	0.501
3297	3297	0.251	1.416	2.519	1.000	134.010	108.461	806.567	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	133.760	108.210	806.066	0.501
3298	3298	14.082	36.439	0.464	1.000	135.979	110.004	807.726	2.565	1.793	0.936	72.819	33.940	-61.035	1.430	2.740	1.915	135.764	109.713	807.068	0.835
3299	3299	0.126	0.754	4.172	1.000	153.548	108.461	806.818	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	153.298	108.210	806.567	0.501
3300	3300	1.383	5.540	1.273	1.000	314.270	450.444	807.501	0.842	0.716	0.480	21.325	15.368	-80.010	1.175	1.755	1.493	314.110	450.375	806.567	0.501
3301	3301	0.126	0.754	4.172	1.000	364.959	463.651	806.818	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	364.709	463.401	806.567	0.501
3302	3302	0.126	0.754	4.172	1.000	124.492	130.003	807.319	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	124.241	129.752	807.068	0.501
3303	3303	1.886	7.234	1.063	1.000	560.807	289.847	808.020	0.971	0.861	0.528	19.714	-25.766	-160.618	1.127	1.839	1.631	560.089	289.563	807.068	0.501
3304	3304	0.126	0.754	4.172	1.000	467.158	360.451	807.319	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	466.907	360.200	807.068	0.501
3305	3305	0.126	0.754	4.172	1.000	137.517	110.966	807.820	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	137.267	110.715	807.569	0.501
3306	3306	0.126	0.754	4.172	1.000	123.991	130.003	807.820	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	123.740	129.752	807.569	0.501
3307	3307	0.377	2.026	1.936	1.000	466.657	360.618	807.987	0.647	0.373	0.000	90.000	35.264	-90.000	1.732	Infinity	Infinity	466.406	360.200	807.569	0.501
3308	3308	0.126	0.754	4.172	1.000	406.039	266.768	808.321	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	405.789	266.518	808.070	0.501
3309	3309	0.126	0.754	4.172	1.000	406.540	267.269	808.321	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	406.290	267.019	808.070	0.501
3310	3310	1.132	4.940	1.201	1.000	326.718	288.366	808.655	1.015	0.537	0.445	-74.114	-41.777	-145.747	1.890	2.281	1.207	326.134	288.060	808.070	0.501
3311	3311	2.012	7.647	1.024	1.000	536.355	497.248	808.540	1.042	0.857	0.518	-3.232	5.538	-164.606	1.216	2.010	1.653	535.541	496.465	808.070	0.501
3312	3312	0.126	0.754	4.172	1.000	132.508	127.498	808.822	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	132.257	127.247	808.571	0.501
3313	3313	0.126	0.754	4.172	1.000	619.454	131.005	809.323	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	619.203	130.754	809.072	0.501
3314	3314	0.880	4.185	1.195	1.000	306.775	442.181	809.824	0.994	0.496	0.386	1.759	51.728	-101.009	2.003	2.576	1.286	306.596	441.859	809.072	0.501
3315	3315	0.126	0.754	4.172	1.000	137.016	108.461	809.824	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	136.766	108.210	809.573	0.501
3316	3316	0.880	3.856	1.529	1.000	236.996	317.582	810.611	0.599	0.599	0.453	45.000	-7.292E-6	-125.264	1.000	1.323	1.323	236.460	317.116	810.074	0.501
3317	3317	0.503	2.594	1.638	1.000	328.138	389.382	810.450	0.732	0.396	0.303	-35.264	26.565	54.736	1.848	2.414	1.307	328.138	388.756	810.074	0.501
3318	3318	0.126	0.754	4.172	1.000	137.016	108.461	810.826	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	136.766	108.210	810.575	0.501
3319	3319	0.126	0.754	4.172	1.000	126.997	124.993	810.826	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	126.746	124.742	810.575	0.501
3320	3320	0.754	3.669	1.303	1.000	119.733	132.591	811.160	0.913	0.485	0.341	31.750	56.896	-81.252	1.881	2.673	1.422	119.232	132.257	810.575	0.501
3321	3321	0.126	0.754	4.172	1.000	400.027	378.987	810.826	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	399.777	378.736	810.575	0.501
3322	3322	0.126	0.754	4.172	1.000	448.121	290.314	811.327	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	447.870	290.064	811.076	0.501
3323	3323	0.126	0.754	4.172	1.000	421.068	344.419	811.327	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	420.818	344.169	811.076	0.501
3324	3324	0.126	0.754	4.172	1.000	434.595	189.619	812.329	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	434.344	189.368	812.078	0.501
3325	3325	0.126	0.754	4.172	1.000	422.070	168.077	812.830	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	421.820	167.826	812.579	0.501
3326	3326	7.544	20.578	0.739	1.000	371.029	575.034	814.324	1.833	1.250	0.832	10.009	75.429	-79.242	1.466	2.204	1.504	370.720	574.617	814.082	0.835
3327	3327	0.126	0.754	4.172	1.000	453.131	154.550	813.331	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	452.880	154.300	813.080	0.501
3328	3328	0.126	0.754	4.172	1.000	435.096	189.118	813.331	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	434.845	188.867	813.080	0.501
3329	3329	0.377	2.026	1.936	1.000	274.450	390.342	813.331	0.647	0.373	2.542E-13	45.000	1.475E-24	-3.130E-24	1.732	2.544E12	1.469E12	274.033	389.757	813.080	0.501
3330	3330	0.126	0.754	4.172	1.000	422.070	167.075	813.832	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	421.820	166.824	813.581	0.501
3331	3331	0.126	0.754	4.172	1.000	434.595	189.118	813.832	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	434.344	188.867	813.581	0.501
3332	3332	0.629	3.153	1.426	1.000	400.328	284.303	814.232	0.868	0.501	0.000	0.000	-71.565	90.000	1.732	Infinity	Infinity	399.777	284.052	813.581	0.501
3333	3333	0.126	0.754	4.172	1.000	247.230	427.080	813.832	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	246.980	426.830	813.581	0.501
3334	3334	0.126	0.754	4.172	1.000	400.528	284.804	815.334	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	400.278	284.553	815.084	0.501
3335	3335	1.132	5.497	0.872	1.000	641.385	202.533	816.893	1.458	0.482	0.390	-54.845	-57.196	105.986	3.024	3.733	1.234	641.246	202.393	815.585	0.501
3336	3336	0.503	2.594	1.638	1.000	410.673	284.553	816.211	0.732	0.396	0.303	54.736	-35.264	54.736	1.848	2.414	1.307	410.297	284.052	815.585	0.501
3337	3337	0.251	1.416	2.519	1.000	662.037	433.092	816.086	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	661.786	432.841	815.585	0.501
3338	3338	3.143	10.571	0.946	1.000	325.082	328.528	817.398	1.184	0.928	0.729	-52.397	-72.245	148.537	1.275	1.623	1.273	324.631	328.138	817.088	0.668
3339	3339	0.880	4.330	1.079	1.000	378.486	349.429	816.766	1.044	0.599	0.373	-26.565	-44.437	180.000	1.744	2.801	1.606	377.734	349.179	816.086	0.501
3340	3340	1.383	5.881	1.064	1.000	361.635	403.307	816.928	0.954	0.716	0.527	-9.906	38.723	-113.970	1.331	1.808	1.358	361.703	402.783	816.086	0.501
3341	3341	0.377	2.026	1.936	1.000	662.371	433.593	816.670	0.647	0.373	1.271E-13	0.000	45.000	90.000	1.732	5.088E12	2.938E12	662.287	433.342	816.086	0.501
3342	3342	0.126	0.754	4.172	1.000	377.484	349.429	816.837	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	377.233	349.179	816.587	0.501
3343	3343	0.126	0.754	4.172	1.000	641.998	202.644	818.841	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	641.747	202.393	818.591	0.501
3344	3344	1.635	6.151	1.299	1.000	292.588	225.380	819.342	0.879	0.716	0.538	108.391	46.508	-89.956	1.228	1.633	1.330	292.068	224.937	818.591	0.501
3345	3345	0.126	0.754	4.172	1.000	131.506	108.461	819.342	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	131.255	108.210	819.092	0.501
3346	3346	0.126	0.754	4.172	1.000	193.125	199.638	819.342	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	192.875	199.388	819.092	0.501
3347	3347	0.126	0.754	4.172	1.000	402.031	239.215	819.342	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	401.781	238.964	819.092	0.501
3348	3348	0.126	0.754	4.172	1.000	193.125	200.139	819.843	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	192.875	199.888	819.593	0.501
3349	3349	48.910	93.590	0.330	-2.000	130.336	98.986	823.560	4.489	2.199	1.395	43.657	38.352	-86.382	2.041	3.218	1.576	130.253	98.692	823.100	1.503
3350	3350	0.126	0.754	4.172	1.000	402.031	239.716	820.344	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	401.781	239.465	820.094	0.501
3351	3351	0.251	1.416	2.519	1.000	308.850	254.495	820.845	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	308.600	253.994	820.595	0.501
3352	3352	7.292	19.323	0.834	2.000	489.304	432.012	821.994	1.574	1.166	1.016	-74.085	-49.400	-145.875	1.350	1.549	1.148	488.950	431.839	821.597	1.002
3353	3353	0.126	0.754	4.172	1.000	130.003	97.439	821.346	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	129.752	97.189	821.096	0.501
3354	3354	0.126	0.754	4.172	1.000	425.076	424.575	821.346	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	424.826	424.325	821.096	0.501
3355	3355	0.251	1.416	2.519	1.000	333.899	245.728	822.098	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	333.648	245.477	821.597	0.501
3356	3356	0.126	0.754	4.172	1.000	429.585	344.920	821.847	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	429.334	344.670	821.597	0.501
3357	3357	0.503	2.594	1.638	1.000	117.103	175.842	823.475	0.732	0.396	0.303	-54.736	35.264	-125.264	1.848	2.414	1.307	116.727	175.341	823.100	0.501
3358	3358	1.760	6.677	1.177	1.000	355.691	377.519	824.030	0.920	0.781	0.552	111.206	-43.944	75.549	1.179	1.667	1.414	355.190	377.233	823.100	0.501
3359	3359	0.251	1.416	2.519	1.000	152.046	154.550	824.602	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	151.795	154.300	824.101	0.501
3360	3360	0.377	2.026	1.936	1.000	130.838	158.057	826.022	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	130.253	157.807	825.604	0.501
3361	3361	0.251	1.416	2.519	1.000	387.002	166.574	826.105	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	386.752	166.323	825.604	0.501
3362	3362	0.126	0.754	4.172	1.000	130.504	157.556	826.356	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	130.253	157.306	826.105	0.501
3363	3363	0.126	0.754	4.172	1.000	126.997	96.437	826.857	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	126.746	96.187	826.606	0.501
3364	3364	0.126	0.754	4.172	1.000	88.422	425.577	827.859	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	88.171	425.327	827.608	0.501
