 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
15383	15383	0.126	0.754	4.172	1.000	270.776	360.952	678.068	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	270.526	360.701	677.817	0.501
15384	15384	0.126	0.754	4.172	1.000	403.534	391.511	678.068	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	403.284	391.260	677.817	0.501
15385	15385	0.503	2.594	1.638	1.000	209.407	392.137	678.193	0.732	0.396	0.303	-35.264	-26.565	125.264	1.848	2.414	1.307	208.906	391.761	677.817	0.501
15386	15386	0.126	0.754	4.172	1.000	657.027	452.129	678.068	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	656.776	451.878	677.817	0.501
15387	15387	0.126	0.754	4.172	1.000	281.798	110.966	678.569	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	281.547	110.715	678.318	0.501
15388	15388	0.126	0.754	4.172	1.000	224.687	140.022	678.569	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	224.436	139.772	678.318	0.501
15389	15389	0.251	1.416	2.519	1.000	428.332	147.036	678.569	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	427.831	146.785	678.318	0.501
15390	15390	0.126	0.754	4.172	1.000	427.581	147.537	678.569	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	427.331	147.286	678.318	0.501
15391	15391	0.126	0.754	4.172	1.000	423.573	166.073	678.569	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	423.323	165.822	678.318	0.501
15392	15392	0.126	0.754	4.172	1.000	428.583	167.075	678.569	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	428.332	166.824	678.318	0.501
15393	15393	0.126	0.754	4.172	1.000	431.589	168.077	678.569	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	431.338	167.826	678.318	0.501
15394	15394	964.236	630.062	0.420	-0.500	189.623	189.396	684.294	7.683	6.324	5.214	-28.211	-4.737	-157.714	1.215	1.473	1.213	188.867	188.867	683.829	4.676
15395	15395	0.126	0.754	4.172	1.000	207.654	227.693	678.569	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	207.403	227.442	678.318	0.501
15396	15396	6.161	22.560	0.374	-1.000	166.247	284.609	680.971	2.303	1.452	0.663	68.588	84.667	-23.089	1.586	3.473	2.190	165.822	284.553	678.318	0.501
15397	15397	0.126	0.754	4.172	1.000	121.987	315.363	678.569	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	121.737	315.112	678.318	0.501
15398	15398	0.251	1.416	2.519	1.000	405.288	387.503	678.569	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	404.787	387.253	678.318	0.501
15399	15399	0.251	1.416	2.519	1.000	657.027	452.880	678.569	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	656.776	452.379	678.318	0.501
15400	15400	0.251	1.416	2.519	1.000	281.297	110.715	679.070	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	281.046	110.214	678.819	0.501
15401	15401	0.126	0.754	4.172	1.000	431.589	148.038	679.070	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	431.338	147.787	678.819	0.501
15402	15402	0.126	0.754	4.172	1.000	435.096	150.042	679.070	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	434.845	149.791	678.819	0.501
15403	15403	0.126	0.754	4.172	1.000	422.070	154.049	679.070	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	421.820	153.799	678.819	0.501
15404	15404	0.126	0.754	4.172	1.000	434.094	161.063	679.070	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	433.843	160.813	678.819	0.501
15405	15405	0.126	0.754	4.172	1.000	424.074	166.073	679.070	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	423.824	165.822	678.819	0.501
15406	15406	0.251	1.416	2.519	1.000	167.325	293.821	679.070	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	166.824	293.571	678.819	0.501
15407	15407	0.377	2.026	1.936	1.000	73.226	358.948	679.237	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	72.641	358.697	678.819	0.501
15408	15408	0.126	0.754	4.172	1.000	210.158	392.012	679.070	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	209.908	391.761	678.819	0.501
15409	15409	0.126	0.754	4.172	1.000	403.534	392.012	679.070	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	403.284	391.761	678.819	0.501
15410	15410	0.126	0.754	4.172	1.000	358.447	402.031	679.070	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	358.196	401.781	678.819	0.501
15411	15411	2.640	9.435	0.939	1.000	430.110	146.630	680.406	1.358	0.761	0.613	23.939	-44.292	117.645	1.786	2.215	1.240	429.835	146.284	680.322	0.668
15412	15412	0.126	0.754	4.172	1.000	434.595	150.042	679.571	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	434.344	149.791	679.320	0.501
15413	15413	0.126	0.754	4.172	1.000	436.599	152.046	679.571	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	436.348	151.795	679.320	0.501
15414	15414	0.126	0.754	4.172	1.000	431.088	167.075	679.571	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	430.837	166.824	679.320	0.501
15415	15415	6.035	17.857	0.723	1.000	285.597	311.700	680.677	1.640	1.121	0.900	39.202	49.351	-18.868	1.463	1.822	1.245	285.555	311.606	679.821	0.668
15416	15416	0.126	0.754	4.172	1.000	119.983	316.866	679.571	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	119.733	316.615	679.320	0.501
15417	15417	0.126	0.754	4.172	1.000	121.987	320.373	679.571	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	121.737	320.122	679.320	0.501
15418	15418	0.503	2.543	1.739	1.000	72.391	358.196	679.821	0.560	0.560	0.000	-90.000	0.000	90.000	1.000	Infinity	Infinity	72.140	357.695	679.320	0.501
15419	15419	0.126	0.754	4.172	1.000	402.031	388.004	679.571	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	401.781	387.754	679.320	0.501
15420	15420	0.503	2.543	1.739	1.000	190.620	430.837	679.821	0.560	0.560	0.000	-90.000	0.000	90.000	1.000	Infinity	Infinity	190.370	430.336	679.320	0.501
15421	15421	0.126	0.754	4.172	1.000	435.096	149.541	680.072	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	434.845	149.290	679.821	0.501
15422	15422	0.126	0.754	4.172	1.000	435.597	150.042	680.072	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	435.346	149.791	679.821	0.501
15423	15423	0.126	0.754	4.172	1.000	431.088	159.059	680.072	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	430.837	158.809	679.821	0.501
15424	15424	0.251	1.416	2.519	1.000	425.327	163.067	680.072	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	424.826	162.816	679.821	0.501
15425	15425	0.251	1.416	2.519	1.000	119.983	316.365	680.322	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	119.733	316.114	679.821	0.501
15426	15426	616.714	442.120	0.498	1.000	282.447	111.644	688.617	8.894	4.560	4.016	-17.478	-45.709	148.995	1.950	2.215	1.136	282.048	111.717	685.332	3.507
15427	15427	0.126	0.754	4.172	1.000	435.096	150.042	680.573	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	434.845	149.791	680.322	0.501
15428	15428	0.377	2.026	1.936	1.000	426.746	162.065	680.907	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	426.329	161.814	680.322	0.501
15429	15429	0.251	1.416	2.519	1.000	426.078	162.566	680.823	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	425.828	162.315	680.322	0.501
15430	15430	0.126	0.754	4.172	1.000	183.106	189.118	680.573	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	182.855	188.867	680.322	0.501
15431	15431	0.251	1.416	2.519	1.000	208.405	229.195	680.573	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	207.904	228.945	680.322	0.501
15432	15432	0.126	0.754	4.172	1.000	167.576	291.817	680.573	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	167.325	291.567	680.322	0.501
15433	15433	0.126	0.754	4.172	1.000	120.985	319.371	680.573	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	120.735	319.120	680.322	0.501
15434	15434	0.126	0.754	4.172	1.000	121.486	319.872	680.573	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	121.236	319.621	680.322	0.501
15435	15435	7.921	21.549	0.709	1.000	605.546	489.002	682.298	1.749	1.329	0.912	-20.855	-45.311	176.848	1.316	1.919	1.458	605.176	488.950	681.825	1.002
15436	15436	0.126	0.754	4.172	1.000	436.098	152.046	681.074	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	435.847	151.795	680.823	0.501
15437	15437	0.126	0.754	4.172	1.000	422.070	166.073	681.074	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	421.820	165.822	680.823	0.501
15438	15438	0.126	0.754	4.172	1.000	431.088	166.574	681.074	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	430.837	166.323	680.823	0.501
15439	15439	0.126	0.754	4.172	1.000	429.585	168.578	681.074	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	429.334	168.327	680.823	0.501
15440	15440	0.126	0.754	4.172	1.000	184.609	187.114	681.074	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	184.358	186.863	680.823	0.501
15441	15441	0.126	0.754	4.172	1.000	332.396	198.636	681.074	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	332.146	198.386	680.823	0.501
15442	15442	0.126	0.754	4.172	1.000	332.897	199.137	681.074	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	332.646	198.887	680.823	0.501
15443	15443	0.377	2.026	1.936	1.000	206.819	226.691	681.241	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	206.401	226.440	680.823	0.501
15444	15444	0.126	0.754	4.172	1.000	206.151	227.192	681.074	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	205.900	226.941	680.823	0.501
15445	15445	0.503	2.688	1.474	1.000	208.781	228.694	681.199	0.970	0.396	0.000	0.000	-18.435	90.000	2.449	Infinity	Infinity	207.904	228.444	680.823	0.501
15446	15446	0.126	0.754	4.172	1.000	210.158	228.694	681.074	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	209.908	228.444	680.823	0.501
15447	15447	0.377	2.026	1.936	1.000	209.824	229.195	681.408	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	209.407	228.945	680.823	0.501
15448	15448	8.550	21.742	0.804	1.000	383.687	274.305	682.230	1.737	1.167	1.088	19.245	17.408	133.145	1.489	1.598	1.073	383.746	274.033	681.825	1.002
15449	15449	0.251	1.416	2.519	1.000	177.595	285.304	681.324	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	177.345	285.054	680.823	0.501
15450	15450	0.377	2.026	1.936	1.000	168.077	292.485	681.241	0.647	0.373	0.000	90.000	35.264	-90.000	1.732	Infinity	Infinity	167.826	292.068	680.823	0.501
15451	15451	0.377	2.026	1.936	1.000	93.933	495.045	681.241	0.647	0.373	0.000	90.000	-35.264	-90.000	1.732	Infinity	Infinity	93.682	494.461	680.823	0.501
15452	15452	0.126	0.754	4.172	1.000	93.432	495.713	681.074	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	93.181	495.463	680.823	0.501
15453	15453	0.126	0.754	4.172	1.000	426.579	144.531	681.575	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	426.329	144.280	681.324	0.501
15454	15454	0.126	0.754	4.172	1.000	436.098	151.545	681.575	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	435.847	151.294	681.324	0.501
15455	15455	0.126	0.754	4.172	1.000	422.070	162.065	681.575	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	421.820	161.814	681.324	0.501
15456	15456	0.251	1.416	2.519	1.000	424.074	163.067	681.825	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	423.824	162.816	681.324	0.501
15457	15457	0.126	0.754	4.172	1.000	422.571	165.071	681.575	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	422.321	164.820	681.324	0.501
15458	15458	0.126	0.754	4.172	1.000	182.605	188.617	681.575	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	182.354	188.366	681.324	0.501
15459	15459	0.251	1.416	2.519	1.000	207.153	225.939	681.575	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	206.902	225.438	681.324	0.501
15460	15460	106.872	157.723	0.329	-2.500	207.558	227.094	686.102	4.804	2.856	2.275	-65.214	-46.533	-45.344	1.682	2.112	1.256	206.902	226.941	684.831	2.004
15461	15461	0.126	0.754	4.172	1.000	208.155	229.195	681.575	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	207.904	228.945	681.324	0.501
15462	15462	0.880	4.185	1.195	1.000	374.478	320.373	681.718	0.916	0.568	0.413	69.542	-28.632	29.685	1.614	2.218	1.374	373.726	319.621	681.324	0.501
15463	15463	0.503	2.635	1.563	1.000	327.261	327.887	682.075	0.792	0.485	0.000	0.000	-90.000	-90.000	1.633	Infinity	Infinity	327.136	327.637	681.324	0.501
15464	15464	0.126	0.754	4.172	1.000	96.437	492.207	681.575	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	96.187	491.956	681.324	0.501
15465	15465	0.126	0.754	4.172	1.000	94.935	493.710	681.575	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	94.684	493.459	681.324	0.501
15466	15466	0.126	0.754	4.172	1.000	425.577	145.032	682.075	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	425.327	144.781	681.825	0.501
15467	15467	0.126	0.754	4.172	1.000	539.298	161.063	682.075	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	539.048	160.813	681.825	0.501
15468	15468	0.126	0.754	4.172	1.000	421.569	162.065	682.075	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	421.319	161.814	681.825	0.501
15469	15469	0.126	0.754	4.172	1.000	423.573	164.570	682.075	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	423.323	164.319	681.825	0.501
15470	15470	0.754	3.484	1.522	1.000	423.239	165.321	682.409	0.647	0.560	0.373	0.000	-35.264	0.000	1.155	1.732	1.500	422.822	164.820	681.825	0.501
15471	15471	0.126	0.754	4.172	1.000	429.084	167.576	682.075	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	428.833	167.325	681.825	0.501
15472	15472	0.377	2.026	1.936	1.000	428.750	168.077	682.409	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	428.332	167.826	681.825	0.501
15473	15473	0.126	0.754	4.172	1.000	425.076	174.589	682.075	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	424.826	174.339	681.825	0.501
15474	15474	0.126	0.754	4.172	1.000	176.593	291.316	682.075	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	176.343	291.066	681.825	0.501
15475	15475	0.126	0.754	4.172	1.000	168.578	293.320	682.075	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	168.327	293.070	681.825	0.501
15476	15476	77.325	110.317	0.504	1.000	332.829	355.857	686.087	4.263	2.342	2.049	46.076	63.608	-72.784	1.820	2.080	1.143	332.646	355.691	685.332	2.004
15477	15477	0.126	0.754	4.172	1.000	99.443	492.207	682.075	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	99.193	491.956	681.825	0.501
15478	15478	0.126	0.754	4.172	1.000	392.513	162.566	682.576	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	392.262	162.315	682.326	0.501
15479	15479	0.126	0.754	4.172	1.000	392.513	163.568	682.576	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	392.262	163.317	682.326	0.501
15480	15480	0.629	3.245	1.309	1.000	182.104	188.717	683.077	0.934	0.576	0.000	90.000	-29.276	-90.000	1.621	Infinity	Infinity	181.853	188.366	682.326	0.501
15481	15481	0.126	0.754	4.172	1.000	207.654	226.691	682.576	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	207.403	226.440	682.326	0.501
15482	15482	0.126	0.754	4.172	1.000	169.079	293.320	682.576	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	168.828	293.070	682.326	0.501
15483	15483	0.251	1.416	2.519	1.000	404.787	395.519	682.576	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	404.286	395.268	682.326	0.501
15484	15484	0.126	0.754	4.172	1.000	175.591	116.977	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	175.341	116.727	682.827	0.501
15485	15485	0.126	0.754	4.172	1.000	419.064	146.535	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	418.814	146.284	682.827	0.501
15486	15486	0.126	0.754	4.172	1.000	435.597	157.055	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	435.346	156.805	682.827	0.501
15487	15487	0.251	1.416	2.519	1.000	539.549	161.564	683.077	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	539.048	161.314	682.827	0.501
15488	15488	0.503	2.583	1.661	1.000	393.139	163.192	683.453	0.560	0.560	0.280	-45.000	-7.289E-6	54.736	1.000	2.000	2.000	392.763	162.816	682.827	0.501
15489	15489	0.126	0.754	4.172	1.000	422.571	165.071	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	422.321	164.820	682.827	0.501
15490	15490	0.126	0.754	4.172	1.000	124.993	172.585	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	124.742	172.335	682.827	0.501
15491	15491	0.126	0.754	4.172	1.000	123.991	175.591	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	123.740	175.341	682.827	0.501
15492	15492	0.126	0.754	4.172	1.000	453.131	275.285	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	452.880	275.035	682.827	0.501
15493	15493	0.126	0.754	4.172	1.000	167.576	292.318	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	167.325	292.068	682.827	0.501
15494	15494	0.126	0.754	4.172	1.000	285.304	310.854	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.054	310.604	682.827	0.501
15495	15495	0.251	1.416	2.519	1.000	508.989	345.421	683.077	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	508.488	345.171	682.827	0.501
15496	15496	3.018	11.338	0.707	1.000	507.069	346.778	684.163	1.565	0.909	0.604	-27.767	39.449	-120.505	1.723	2.590	1.504	506.484	346.674	683.829	0.668
15497	15497	0.126	0.754	4.172	1.000	605.928	490.203	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	605.677	489.952	682.827	0.501
15498	15498	0.126	0.754	4.172	1.000	98.441	493.209	683.077	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	98.191	492.958	682.827	0.501
15499	15499	0.126	0.754	4.172	1.000	539.298	159.059	683.578	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	539.048	158.809	683.328	0.501
15500	15500	0.126	0.754	4.172	1.000	429.585	168.077	683.578	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	429.334	167.826	683.328	0.501
15501	15501	0.126	0.754	4.172	1.000	123.490	175.090	683.578	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	123.240	174.840	683.328	0.501
15502	15502	0.126	0.754	4.172	1.000	124.492	175.090	683.578	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	124.241	174.840	683.328	0.501
15503	15503	0.629	3.163	1.413	1.000	239.415	259.554	684.079	0.926	0.383	0.317	45.000	39.232	-90.000	2.414	2.922	1.210	239.465	259.504	683.328	0.501
15504	15504	0.126	0.754	4.172	1.000	508.739	345.922	683.578	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	508.488	345.672	683.328	0.501
15505	15505	0.126	0.754	4.172	1.000	540.801	153.047	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	540.551	152.797	683.829	0.501
15506	15506	0.126	0.754	4.172	1.000	436.098	153.548	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	435.847	153.298	683.829	0.501
15507	15507	0.126	0.754	4.172	1.000	539.799	159.059	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	539.549	158.809	683.829	0.501
15508	15508	0.126	0.754	4.172	1.000	539.799	161.564	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	539.549	161.314	683.829	0.501
15509	15509	2129.894	1285.872	0.241	-6.500	373.940	173.267	696.412	12.846	7.162	6.804	82.532	58.496	-45.145	1.794	1.888	1.053	373.225	172.836	699.860	5.010
15510	15510	0.126	0.754	4.172	1.000	185.611	184.609	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	185.360	184.358	683.829	0.501
15511	15511	0.126	0.754	4.172	1.000	196.131	191.622	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	195.881	191.372	683.829	0.501
15512	15512	1.886	7.090	1.129	1.000	209.223	221.447	684.647	1.019	0.794	0.521	10.157	-64.865	61.462	1.283	1.955	1.524	208.906	220.929	683.829	0.501
15513	15513	0.126	0.754	4.172	1.000	206.652	224.687	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	206.401	224.436	683.829	0.501
15514	15514	45.766	70.290	0.682	0.000	192.396	262.335	687.373	3.006	2.173	1.778	97.614	-52.038	-40.897	1.384	1.691	1.222	192.374	262.510	687.336	1.670
15515	15515	0.126	0.754	4.172	1.000	176.092	291.316	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	175.842	291.066	683.829	0.501
15516	15516	0.126	0.754	4.172	1.000	167.576	292.819	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	167.325	292.569	683.829	0.501
15517	15517	63.872	101.771	0.438	1.500	120.754	315.945	688.116	4.143	2.147	1.980	13.996	-48.620	43.662	1.930	2.092	1.084	120.234	315.613	687.837	1.837
15518	15518	1.509	6.966	0.762	1.000	340.328	323.754	684.413	1.346	0.765	0.620	-14.413	42.868	-113.809	1.760	2.171	1.234	339.660	323.128	683.829	0.501
15519	15519	0.126	0.754	4.172	1.000	508.238	344.419	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	507.987	344.169	683.829	0.501
15520	15520	3.395	12.638	0.646	1.000	395.816	386.371	685.174	2.142	0.745	0.577	35.213	-36.341	106.106	2.876	3.711	1.291	395.769	386.251	685.332	0.668
15521	15521	0.126	0.754	4.172	1.000	394.517	386.501	684.079	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	394.266	386.251	683.829	0.501
15522	15522	16.597	39.270	0.514	0.000	86.133	392.782	686.869	3.061	1.379	1.040	78.627	65.819	13.588	2.219	2.944	1.327	86.167	392.262	686.835	1.002
15523	15523	0.126	0.754	4.172	1.000	164.570	137.517	684.580	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	164.319	137.267	684.330	0.501
15524	15524	0.503	2.543	1.739	1.000	540.050	161.063	684.831	0.560	0.560	0.000	-180.000	0.000	90.000	1.000	Infinity	Infinity	539.549	160.813	684.330	0.501
15525	15525	0.126	0.754	4.172	1.000	370.971	170.582	684.580	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	370.720	170.331	684.330	0.501
15526	15526	0.126	0.754	4.172	1.000	485.694	195.630	684.580	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	485.443	195.380	684.330	0.501
15527	15527	1.635	6.571	1.065	1.000	485.694	196.555	685.081	1.056	0.745	0.479	18.823	29.384	-33.783	1.417	2.205	1.556	485.443	196.382	684.831	0.668
15528	15528	0.126	0.754	4.172	1.000	429.084	262.761	684.580	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	428.833	262.510	684.330	0.501
15529	15529	0.251	1.416	2.519	1.000	507.486	343.918	684.580	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	506.985	343.668	684.330	0.501
15530	15530	0.126	0.754	4.172	1.000	508.739	345.421	684.580	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	508.488	345.171	684.330	0.501
15531	15531	0.126	0.754	4.172	1.000	505.733	345.922	684.580	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	505.482	345.672	684.330	0.501
15532	15532	0.126	0.754	4.172	1.000	393.014	350.932	684.580	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	392.763	350.682	684.330	0.501
15533	15533	0.377	2.026	1.936	1.000	164.403	138.018	685.415	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	164.319	137.768	684.831	0.501
15534	15534	0.126	0.754	4.172	1.000	373.977	169.580	685.081	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	373.726	169.329	684.831	0.501
15535	15535	0.126	0.754	4.172	1.000	184.609	195.129	685.081	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	184.358	194.879	684.831	0.501
15536	15536	0.126	0.754	4.172	1.000	187.114	196.632	685.081	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	186.863	196.382	684.831	0.501
15537	15537	0.377	2.026	1.936	1.000	292.986	309.017	685.081	0.647	0.373	0.000	-45.000	-0.000	0.000	1.732	Infinity	Infinity	292.569	308.600	684.831	0.501
15538	15538	0.126	0.754	4.172	1.000	551.822	317.367	685.081	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	551.572	317.116	684.831	0.501
15539	15539	4.401	15.604	0.576	1.000	521.463	350.488	686.141	1.443	1.175	0.907	28.739	15.123	-81.106	1.228	1.591	1.296	521.013	350.181	685.833	0.668
