 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
2377	2377	1.886	7.656	0.897	1.000	401.464	358.847	457.573	1.216	0.726	0.570	12.286	60.140	-54.060	1.674	2.134	1.275	401.280	358.697	456.387	0.501
2378	2378	2.137	8.172	0.947	2.000	266.798	376.010	457.463	1.050	0.810	0.662	-38.419	-45.933	-179.680	1.297	1.588	1.224	266.017	375.730	456.387	0.501
2379	2379	3.018	10.333	0.933	1.000	178.931	180.476	458.412	1.052	0.935	0.853	31.067	64.852	-46.377	1.124	1.233	1.097	178.848	180.351	457.890	0.668
2380	2380	0.251	1.416	2.519	1.000	98.441	279.293	457.389	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	98.191	279.042	456.888	0.501
2381	2381	0.126	0.754	4.172	1.000	355.942	253.743	457.639	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	355.691	253.493	457.389	0.501
2382	2382	0.377	2.026	1.936	1.000	318.035	396.020	457.806	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	317.617	395.769	457.389	0.501
2383	2383	2.766	10.387	0.772	1.000	356.762	253.766	459.006	1.160	1.044	0.663	3.902	-56.267	54.161	1.111	1.751	1.576	356.693	253.493	458.391	0.668
2384	2384	0.754	3.669	1.303	1.000	558.920	268.438	458.474	0.859	0.560	0.314	26.565	47.253	-1.059E-14	1.534	2.732	1.782	558.586	268.021	457.890	0.501
2385	2385	0.126	0.754	4.172	1.000	315.864	277.790	458.140	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	315.613	277.539	457.890	0.501
2386	2386	0.377	2.026	1.936	1.000	316.699	278.124	458.140	0.647	0.373	0.000	-45.000	-0.000	0.000	1.732	Infinity	Infinity	316.615	277.539	457.890	0.501
2387	2387	0.880	3.856	1.529	1.000	286.521	428.297	458.355	0.599	0.599	0.453	-0.049	37.742	-35.299	1.000	1.323	1.323	286.056	427.831	457.890	0.501
2388	2388	1.383	6.305	0.863	1.000	188.070	555.420	459.006	1.309	0.721	0.363	3.266	36.119	-109.413	1.817	3.603	1.983	188.366	555.079	457.890	0.501
2389	2389	0.126	0.754	4.172	1.000	316.365	277.790	458.641	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	316.114	277.539	458.391	0.501
2390	2390	0.126	0.754	4.172	1.000	185.110	502.226	459.142	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	184.859	501.976	458.892	0.501
2391	2391	2.766	10.416	0.766	1.000	426.784	300.129	460.418	1.784	0.672	0.603	17.741	-38.234	117.891	2.653	2.958	1.115	426.830	300.083	460.395	0.668
2392	2392	0.126	0.754	4.172	1.000	264.765	311.856	460.144	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	264.514	311.606	459.894	0.501
2393	2393	0.251	1.416	2.519	1.000	336.404	348.928	460.395	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	336.153	348.678	459.894	0.501
2394	2394	0.251	1.416	2.519	1.000	256.248	351.934	460.395	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	255.998	351.683	459.894	0.501
2395	2395	0.629	3.059	1.561	1.000	490.002	407.943	460.445	0.661	0.501	0.340	-40.391	-40.593	117.271	1.319	1.946	1.475	489.451	407.793	459.894	0.501
2396	2396	0.629	3.110	1.485	1.000	302.538	170.381	460.846	0.708	0.569	0.279	-90.000	66.811	-162.368	1.245	2.540	2.040	302.087	169.830	460.395	0.501
2397	2397	0.126	0.754	4.172	1.000	480.684	561.842	460.645	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	480.434	561.591	460.395	0.501
2398	2398	1.760	7.667	0.777	1.000	337.978	306.274	461.755	1.510	0.731	0.462	-39.484	48.582	-170.300	2.066	3.269	1.582	337.656	305.594	460.896	0.501
2399	2399	1.635	6.953	0.899	1.000	263.531	312.010	461.377	1.230	0.707	0.479	-10.911	-2.490	-146.965	1.741	2.569	1.476	263.512	311.105	460.896	0.501
2400	2400	0.126	0.754	4.172	1.000	264.765	312.357	461.146	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	264.514	312.107	460.896	0.501
2401	2401	0.126	0.754	4.172	1.000	442.109	318.870	461.146	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	441.859	318.619	460.896	0.501
2402	2402	0.126	0.754	4.172	1.000	576.871	436.599	461.146	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	576.621	436.348	460.896	0.501
2403	2403	5.406	21.127	0.351	1.000	625.827	119.133	463.057	2.181	1.303	1.172	84.583	-23.894	-107.649	1.673	1.862	1.113	624.714	118.230	461.397	0.501
2404	2404	0.126	0.754	4.172	1.000	375.981	217.673	461.647	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	375.730	217.423	461.397	0.501
2405	2405	0.629	3.153	1.426	1.000	233.905	435.096	462.048	0.868	0.501	1.271E-13	180.000	-71.565	-90.000	1.732	6.827E12	3.941E12	233.454	434.845	461.397	0.501
2406	2406	0.251	1.416	2.519	1.000	306.846	560.339	461.898	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	306.596	560.089	461.397	0.501
2407	2407	0.126	0.754	4.172	1.000	480.183	562.343	461.647	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	479.933	562.092	461.397	0.501
2408	2408	3.772	12.399	0.844	1.500	262.660	209.574	463.117	1.390	0.927	0.769	-51.730	45.062	-149.263	1.500	1.808	1.206	262.009	209.407	462.900	0.668
2409	2409	0.126	0.754	4.172	1.000	647.007	261.759	462.148	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	646.757	261.508	461.898	0.501
2410	2410	0.377	2.078	1.793	1.000	342.415	269.774	462.148	0.915	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	341.664	269.524	461.898	0.501
2411	2411	0.251	1.416	2.519	1.000	338.909	305.343	462.399	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	338.658	305.093	461.898	0.501
2412	2412	0.126	0.754	4.172	1.000	559.337	310.353	462.148	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	559.087	310.103	461.898	0.501
2413	2413	4.652	16.029	0.594	1.000	559.269	310.638	463.204	1.712	1.042	0.793	-22.662	-13.849	-161.723	1.643	2.158	1.313	558.586	310.604	461.898	0.501
2414	2414	0.126	0.754	4.172	1.000	487.197	376.983	462.148	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	486.946	376.732	461.898	0.501
2415	2415	0.503	2.543	1.739	1.000	632.980	154.300	462.900	0.560	0.560	0.000	-90.000	0.000	90.000	1.000	Infinity	Infinity	632.730	153.799	462.399	0.501
2416	2416	0.251	1.416	2.519	1.000	535.290	347.425	462.900	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	535.040	347.175	462.399	0.501
2417	2417	0.126	0.754	4.172	1.000	486.696	376.983	462.649	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	486.445	376.732	462.399	0.501
2418	2418	0.754	3.576	1.408	1.000	404.703	459.393	463.150	0.763	0.528	0.388	-90.000	-90.000	6.631E-13	1.444	1.966	1.362	404.286	459.393	462.399	0.501
2419	2419	0.251	1.416	2.519	1.000	627.720	152.546	463.150	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	627.219	152.296	462.900	0.501
2420	2420	0.126	0.754	4.172	1.000	181.603	226.190	463.150	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	181.352	225.939	462.900	0.501
2421	2421	0.503	2.583	1.661	1.000	296.952	390.634	463.275	0.560	0.560	0.280	-26.565	22.208	50.768	1.000	2.000	2.000	296.576	390.258	462.900	0.501
2422	2422	0.126	0.754	4.172	1.000	595.407	116.476	463.651	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	595.157	116.226	463.401	0.501
2423	2423	0.126	0.754	4.172	1.000	449.123	233.704	463.651	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	448.872	233.454	463.401	0.501
2424	2424	0.503	2.583	1.661	1.000	337.531	306.220	463.776	0.560	0.560	0.280	26.565	22.208	129.232	1.000	2.000	2.000	337.155	305.594	463.401	0.501
2425	2425	0.126	0.754	4.172	1.000	596.409	115.474	464.152	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	596.159	115.224	463.902	0.501
2426	2426	0.126	0.754	4.172	1.000	597.411	115.474	464.152	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	597.161	115.224	463.902	0.501
2427	2427	0.126	0.754	4.172	1.000	595.407	115.975	464.152	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	595.157	115.725	463.902	0.501
2428	2428	0.126	0.754	4.172	1.000	595.908	116.476	464.152	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	595.658	116.226	463.902	0.501
2429	2429	0.126	0.754	4.172	1.000	449.624	233.203	464.152	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	449.373	232.953	463.902	0.501
2430	2430	0.126	0.754	4.172	1.000	336.905	305.844	464.152	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	336.654	305.594	463.902	0.501
2431	2431	0.126	0.754	4.172	1.000	596.910	115.474	464.653	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	596.660	115.224	464.403	0.501
2432	2432	0.126	0.754	4.172	1.000	508.739	184.108	464.653	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	508.488	183.857	464.403	0.501
2433	2433	0.503	2.543	1.739	1.000	469.162	218.925	464.904	0.560	0.560	0.000	0.000	-45.000	-0.000	1.000	Infinity	Infinity	468.911	218.425	464.403	0.501
2434	2434	0.126	0.754	4.172	1.000	235.708	385.499	464.653	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	235.458	385.249	464.403	0.501
2435	2435	1.760	6.769	1.130	1.000	408.472	431.911	465.476	0.930	0.760	0.601	61.237	-57.060	63.568	1.224	1.547	1.264	408.294	431.839	465.405	0.668
2436	2436	2.640	9.674	0.871	1.000	380.704	532.475	465.894	1.446	0.819	0.553	-87.229	43.951	90.481	1.765	2.614	1.481	380.239	532.034	464.403	0.501
2437	2437	0.126	0.754	4.172	1.000	115.975	179.098	465.154	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	115.725	178.848	464.904	0.501
2438	2438	0.126	0.754	4.172	1.000	347.926	327.386	465.154	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	347.676	327.136	464.904	0.501
2439	2439	0.126	0.754	4.172	1.000	275.285	194.628	465.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	275.035	194.378	465.405	0.501
2440	2440	0.126	0.754	4.172	1.000	235.708	385.499	465.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	235.458	385.249	465.405	0.501
2441	2441	0.126	0.754	4.172	1.000	511.745	405.538	465.655	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	511.494	405.288	465.405	0.501
2442	2442	0.126	0.754	4.172	1.000	619.454	99.443	466.156	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	619.203	99.193	465.905	0.501
2443	2443	0.126	0.754	4.172	1.000	115.975	179.098	466.156	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	115.725	178.848	465.905	0.501
2444	2444	0.251	1.416	2.519	1.000	316.866	215.168	466.406	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	316.615	214.918	465.905	0.501
2445	2445	0.126	0.754	4.172	1.000	617.450	98.441	466.657	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	617.200	98.191	466.406	0.501
2446	2446	1.132	5.613	0.819	1.000	623.684	107.125	467.826	1.471	0.760	0.282	54.109	-40.453	109.977	1.935	5.212	2.693	623.211	106.707	466.406	0.501
2447	2447	0.126	0.754	4.172	1.000	623.963	108.962	466.657	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	623.712	108.711	466.406	0.501
2448	2448	0.503	2.583	1.661	1.000	508.113	183.482	466.782	0.560	0.560	0.280	-110.051	52.065	159.854	1.000	2.000	2.000	507.987	182.855	466.406	0.501
2449	2449	2.137	7.896	1.049	1.000	617.037	100.858	467.747	1.048	0.882	0.543	-45.000	37.146	-90.000	1.189	1.929	1.623	616.699	100.696	467.408	0.668
2450	2450	0.126	0.754	4.172	1.000	115.975	178.597	467.158	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	115.725	178.347	466.907	0.501
2451	2451	0.880	4.144	1.231	1.000	316.222	214.953	467.659	0.886	0.634	0.306	-17.859	-47.132	51.623	1.396	2.890	2.070	316.114	214.417	466.907	0.501
2452	2452	0.251	1.416	2.519	1.000	410.798	373.476	467.659	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	410.297	373.225	467.408	0.501
2453	2453	0.126	0.754	4.172	1.000	629.473	130.504	468.160	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	629.223	130.253	467.909	0.501
2454	2454	0.377	2.026	1.936	1.000	270.275	226.524	468.327	0.647	0.373	0.000	90.000	-35.264	-90.000	1.732	Infinity	Infinity	270.025	225.939	467.909	0.501
2455	2455	1.760	7.329	0.890	1.000	387.897	562.021	468.410	1.575	0.538	0.439	11.828	6.013	-88.771	2.927	3.588	1.226	386.752	561.591	467.909	0.501
2456	2456	0.126	0.754	4.172	1.000	361.953	303.841	468.661	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	361.703	303.590	468.410	0.501
2457	2457	0.377	2.026	1.936	1.000	221.514	385.499	468.828	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	220.929	385.249	468.410	0.501
2458	2458	1.760	7.916	0.706	1.000	190.799	555.329	469.770	1.328	1.032	0.000	180.000	65.642	90.000	1.287	Infinity	Infinity	190.370	555.079	468.410	0.501
2459	2459	0.377	2.026	1.936	1.000	375.313	561.341	468.995	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	375.229	561.090	468.410	0.501
2460	2460	0.251	1.416	2.519	1.000	609.434	96.437	469.412	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	609.184	96.187	468.911	0.501
2461	2461	0.126	0.754	4.172	1.000	624.464	108.461	469.162	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	624.213	108.210	468.911	0.501
2462	2462	0.126	0.754	4.172	1.000	623.963	108.962	469.162	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	623.712	108.711	468.911	0.501
2463	2463	1.006	4.940	0.949	1.000	625.027	109.964	469.725	1.285	0.646	0.300	71.026	42.234	-95.352	1.990	4.288	2.155	624.714	109.713	468.911	0.501
2464	2464	0.126	0.754	4.172	1.000	220.178	385.499	469.162	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	219.927	385.249	468.911	0.501
2465	2465	1.006	4.847	1.005	1.000	624.401	108.336	470.602	1.310	0.490	0.351	-16.674	-45.907	164.646	2.676	3.731	1.395	623.712	108.210	469.412	0.501
2466	2466	0.126	0.754	4.172	1.000	623.963	109.463	469.663	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	623.712	109.212	469.412	0.501
2467	2467	0.503	2.594	1.638	1.000	292.193	312.482	469.913	0.732	0.396	0.303	45.000	-45.000	-6.226E-16	1.848	2.414	1.307	291.567	312.107	469.412	0.501
2468	2468	0.126	0.754	4.172	1.000	189.118	555.329	469.663	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	188.867	555.079	469.412	0.501
2469	2469	0.251	1.416	2.519	1.000	610.436	96.437	470.414	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	610.186	96.187	469.913	0.501
2470	2470	1.132	5.142	1.065	1.000	463.373	191.511	470.832	1.057	0.564	0.454	-2.962	-33.505	107.855	1.873	2.326	1.242	462.900	191.372	469.913	0.501
2471	2471	0.126	0.754	4.172	1.000	624.965	108.962	470.665	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	624.714	108.711	470.414	0.501
2472	2472	0.126	0.754	4.172	1.000	464.152	191.121	470.665	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	463.902	190.871	470.414	0.501
2473	2473	0.377	2.026	1.936	1.000	356.276	378.319	470.665	0.647	0.373	0.000	-45.000	-0.000	0.000	1.732	Infinity	Infinity	356.192	377.734	470.414	0.501
2474	2474	0.377	2.026	1.936	1.000	192.457	555.329	470.999	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	192.374	555.079	470.414	0.501
2475	2475	0.126	0.754	4.172	1.000	407.041	425.076	471.166	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	406.791	424.826	470.915	0.501
2476	2476	0.126	0.754	4.172	1.000	285.304	442.610	471.166	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.054	442.360	470.915	0.501
2477	2477	0.629	3.153	1.426	1.000	284.703	443.612	471.466	0.868	0.501	1.271E-13	-2.667E-25	-18.435	-90.000	1.732	6.827E12	3.941E12	284.052	443.362	470.915	0.501
2478	2478	0.126	0.754	4.172	1.000	292.318	312.858	471.667	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	292.068	312.608	471.416	0.501
2479	2479	1.257	5.509	1.069	1.000	283.701	443.011	472.568	0.845	0.792	0.514	45.000	54.385	-5.668E-12	1.067	1.643	1.540	283.551	442.360	471.917	0.501
2480	2480	3.395	11.594	0.836	1.000	302.801	195.779	473.930	1.628	0.772	0.695	20.134	41.291	-108.965	2.109	2.343	1.111	302.588	195.380	473.420	0.668
2481	2481	0.880	4.080	1.290	1.000	315.578	292.175	473.026	0.855	0.496	0.449	-20.846	42.910	3.091	1.725	1.903	1.104	315.613	291.567	472.418	0.501
2482	2482	0.126	0.754	4.172	1.000	307.848	455.135	472.669	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	307.598	454.884	472.418	0.501
2483	2483	0.126	0.754	4.172	1.000	315.864	291.316	473.170	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	315.613	291.066	472.919	0.501
2484	2484	0.126	0.754	4.172	1.000	316.365	291.817	473.170	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	316.114	291.567	472.919	0.501
2485	2485	2.389	8.466	1.064	1.000	334.294	309.404	474.172	1.107	0.855	0.593	-31.528	42.605	-63.942	1.295	1.869	1.443	334.149	309.101	473.921	0.668
2486	2486	0.126	0.754	4.172	1.000	378.486	312.357	473.671	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	378.235	312.107	473.420	0.501
2487	2487	0.126	0.754	4.172	1.000	378.987	312.858	473.671	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	378.736	312.608	473.420	0.501
2488	2488	0.126	0.754	4.172	1.000	379.989	313.359	473.671	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	379.738	313.109	473.420	0.501
2489	2489	1.509	6.686	0.861	1.000	379.112	312.566	474.840	1.360	0.671	0.437	48.902	38.809	-54.191	2.026	3.112	1.536	378.736	312.107	473.921	0.501
2490	2490	0.126	0.754	4.172	1.000	560.840	420.567	474.172	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	560.590	420.317	473.921	0.501
2491	2491	0.126	0.754	4.172	1.000	560.339	419.565	474.673	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	560.089	419.315	474.422	0.501
2492	2492	0.126	0.754	4.172	1.000	466.657	377.985	475.173	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	466.406	377.734	474.923	0.501
2493	2493	0.126	0.754	4.172	1.000	466.156	378.486	475.173	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	465.905	378.235	474.923	0.501
2494	2494	0.126	0.754	4.172	1.000	467.659	378.486	475.173	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	467.408	378.235	474.923	0.501
2495	2495	5.155	15.849	0.755	1.000	515.178	474.550	476.249	1.738	1.024	0.798	5.886	-49.304	75.217	1.697	2.180	1.284	515.001	474.422	475.424	0.668
2496	2496	4.526	14.965	0.691	1.000	278.040	559.490	476.454	1.670	1.213	0.568	-3.968	68.089	-99.610	1.377	2.943	2.137	278.040	559.087	475.424	0.668
2497	2497	0.503	2.543	1.739	1.000	372.223	333.398	475.925	0.560	0.560	0.000	-180.000	0.000	90.000	1.000	Infinity	Infinity	371.722	333.147	475.424	0.501
2498	2498	0.503	2.583	1.661	1.000	467.033	377.358	475.800	0.560	0.560	0.280	-0.011	-37.757	-144.728	1.000	2.000	2.000	466.907	376.732	475.424	0.501
2499	2499	0.126	0.754	4.172	1.000	198.135	555.329	475.674	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	197.885	555.079	475.424	0.501
2500	2500	0.126	0.754	4.172	1.000	466.657	377.985	476.676	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	466.406	377.734	476.426	0.501
2501	2501	0.503	2.688	1.474	1.000	175.967	329.766	477.678	0.970	0.396	0.000	71.565	-0.000	-0.000	2.449	Infinity	Infinity	175.341	329.140	477.428	0.501
2502	2502	0.377	2.026	1.936	1.000	446.284	361.953	477.845	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	445.867	361.703	477.428	0.501
2503	2503	0.377	2.026	1.936	1.000	200.473	505.065	477.678	0.647	0.373	1.271E-13	-45.000	1.475E-24	-1.776E-37	1.732	5.088E12	2.938E12	200.389	504.480	477.428	0.501
2504	2504	0.377	2.026	1.936	1.000	418.897	142.527	478.346	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	418.313	142.277	477.929	0.501
2505	2505	0.126	0.754	4.172	1.000	419.565	244.225	478.179	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	419.315	243.974	477.929	0.501
2506	2506	0.126	0.754	4.172	1.000	420.066	141.525	478.680	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	419.816	141.275	478.430	0.501
2507	2507	0.251	1.416	2.519	1.000	221.180	384.497	478.931	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	220.929	384.247	478.430	0.501
2508	2508	0.126	0.754	4.172	1.000	264.765	439.103	479.181	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	264.514	438.853	478.931	0.501
2509	2509	5.784	16.515	0.840	1.000	266.681	558.847	480.357	1.774	1.044	0.750	-30.302	-68.745	133.403	1.699	2.366	1.392	266.518	558.586	480.434	0.835
2510	2510	0.251	1.416	2.519	1.000	336.153	425.076	479.682	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	335.652	424.826	479.432	0.501
2511	2511	0.629	3.153	1.426	1.000	545.310	309.652	480.784	0.868	0.501	0.000	90.000	43.492	-90.000	1.732	Infinity	Infinity	545.059	309.602	479.933	0.501
2512	2512	4.526	14.664	0.735	1.500	405.803	264.959	482.535	1.567	0.997	0.796	76.576	9.374	-92.241	1.572	1.970	1.253	405.288	264.514	481.937	0.668
2513	2513	0.251	1.416	2.519	1.000	319.621	327.887	481.686	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	319.120	327.637	481.436	0.501
2514	2514	0.629	3.153	1.426	1.000	535.892	396.020	481.887	0.868	0.501	0.000	0.000	-18.435	90.000	1.732	Infinity	Infinity	535.040	395.769	481.436	0.501
2515	2515	0.126	0.754	4.172	1.000	536.793	396.521	481.686	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	536.543	396.270	481.436	0.501
2516	2516	1.257	5.509	1.069	1.000	490.553	560.990	482.337	1.108	0.551	0.512	-2.111	60.695	-84.697	2.013	2.163	1.074	490.453	560.590	481.436	0.501
2517	2517	6.412	18.467	0.738	1.000	450.645	427.060	483.661	1.788	1.052	0.912	-47.243	-5.771	107.425	1.699	1.959	1.153	450.375	426.830	483.440	0.835
2518	2518	0.629	3.059	1.561	1.000	220.879	450.425	482.788	0.661	0.501	0.340	-45.000	36.093	-180.000	1.319	1.946	1.475	220.428	449.874	482.438	0.501
2519	2519	0.880	4.080	1.290	1.000	358.804	128.142	483.404	0.855	0.496	0.449	-10.683	23.646	20.224	1.725	1.903	1.104	358.196	127.748	482.939	0.501
2520	2520	0.503	2.594	1.638	1.000	439.855	156.680	483.565	0.732	0.396	0.303	-35.264	26.565	54.736	1.848	2.414	1.307	439.855	156.304	482.939	0.501
2521	2521	0.126	0.754	4.172	1.000	359.449	127.498	483.690	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	359.198	127.247	483.440	0.501
2522	2522	0.126	0.754	4.172	1.000	87.420	413.554	483.690	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	87.169	413.303	483.440	0.501
2523	2523	0.126	0.754	4.172	1.000	461.146	235.708	484.692	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	460.896	235.458	484.442	0.501
2524	2524	0.126	0.754	4.172	1.000	537.795	285.805	484.692	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	537.545	285.555	484.442	0.501
2525	2525	0.126	0.754	4.172	1.000	537.294	286.306	484.692	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	537.044	286.056	484.442	0.501
2526	2526	5.029	15.050	0.839	1.000	530.719	404.123	485.581	1.322	1.135	0.910	-20.184	37.832	-85.006	1.164	1.453	1.248	530.531	403.785	484.942	0.668
2527	2527	0.126	0.754	4.172	1.000	358.447	127.999	485.193	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	358.196	127.748	484.942	0.501
2528	2528	1.132	5.333	0.955	1.000	437.433	154.495	485.917	1.264	0.626	0.343	56.832	57.935	-11.006	2.019	3.690	1.828	437.350	154.801	484.942	0.501
2529	2529	0.126	0.754	4.172	1.000	439.103	155.552	485.193	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	438.853	155.302	484.942	0.501
2530	2530	0.126	0.754	4.172	1.000	485.694	421.569	485.193	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	485.443	421.319	484.942	0.501
2531	2531	0.251	1.416	2.519	1.000	358.196	127.498	485.694	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	357.695	127.247	485.443	0.501
2532	2532	0.251	1.416	2.519	1.000	376.983	196.131	485.944	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	376.732	195.881	485.443	0.501
2533	2533	1.383	6.002	1.001	1.000	322.786	462.057	486.377	1.056	0.625	0.547	-19.211	-30.238	149.634	1.688	1.930	1.143	322.126	461.898	485.443	0.501
